"","co","name","time","city","loan","atot"
"4452","1114940","UNION BSHRS","2003","MORRISVILLE",271561,"356654"
"4453","1115013","CAMBRIDGE BC","2003","CAMBRIDGE",287744,"693193"
"4454","1115040","COMMUNITY BC","2003","DERBY",205725,"330742"
"4455","1115349","WASHINGTON TR BC","2003","WESTERLY",963467,"1974166"
"4456","1115367","WESTBANK CORP","2003","WEST SPRINGFIELD",439911,"724078"
"4457","1115385","BAR HARBOR BSHRS","2003","BAR HARBOR",383408,"583746"
"4458","1115406","GRAND BK CORP","2003","MARBLEHEAD",132522,"231458"
"4459","1115424","UNION BSHRS CO","2003","ELLSWORTH",287412,"462768"
"4460","1115433","BEVERLY NAT CORP","2003","BEVERLY",176594,"347175"
"4461","1116609","UNIVEST CORP OF PA","2003","SOUDERTON",1062382,"1657168"
"4462","1117026","NATIONAL PENN BSHRS","2003","BOYERTOWN",2270700,"3512574"
"4463","1117129","FULTON FNCL CORP","2003","LANCASTER",6192755,"9772506"
"4464","1117156","SUSQUEHANNA BSHRS","2003","LITITZ",4263272,"5953107"
"4465","1117192","HARLEYSVILLE NAT CORP","2003","HARLEYSVILLE",1408391,"2510939"
"4466","1117213","PALM BC","2003","PALMERTON",243134,"454360"
"4467","1117259","OMEGA FNCL CORP","2003","STATE COLLEGE",788144,"1144088"
"4468","1117316","AMERISERV FNCL","2003","JOHNSTOWN",503387,"1147886"
"4469","1117455","DNB FNCL CORP","2003","DOWNINGTOWN",203553,"409012"
"4470","1117464","ACNB CORP","2003","GETTYSBURG",415115,"872731"
"4471","1117491","FNB BC","2003","NEWTOWN",280855,"619333"
"4472","1117512","JUNIATA VALLEY FNCL CORP","2003","MIFFLINTOWN",252780,"387780"
"4473","1117679","COMMERCE BC LLC","2003","CHERRY HILL",7503592,"22744869"
"4474","1117688","PENNS WOODS BC","2003","JERSEY SHORE",280631,"527381"
"4475","1117709","COMMUNITY BKS","2003","HARRISBURG",1084678,"1860130"
"4476","1117718","SUN BC PA","2003","LEWISBURG",680111,"1036223"
"4477","1117772","COLUMBIA FNCL CORP","2003","BLOOMSBURG",148921,"227982"
"4478","1118229","COMM BC","2003","CLARKS SUMMIT",361145,"509452"
"4479","1118238","FRANKLIN FNCL SVC CORP","2003","CHAMBERSBURG",346059,"549236"
"4480","1118265","FIRST KEYSTONE CORP","2003","BERWICK",229073,"481840"
"4481","1118283","CCFNB BC","2003","BLOOMSBURG",147631,"232914"
"4482","1118292","TOWER BC","2003","HARRISBURG",214061,"300726"
"4483","1118340","CNB FNCL CORP","2003","CLEARFIELD",461348,"701752"
"4484","1118368","CITIZENS FNCL SVC","2003","MANSFIELD",317657,"463878"
"4485","1118425","FIRST CHESTER CTY CORP","2003","WEST CHESTER",511249,"689210"
"4486","1118434","QNB CORP","2003","QUAKERTOWN",233565,"550831"
"4487","1118621","NEWBURG INS AGY","2003","ROLLA",100012,"187413"
"4488","1118797","FIRST BKS","2003","SAINT LOUIS",5328075,"7080196"
"4489","1118818","COMMERCIAL BSHRS","2003","TEXARKANA",114840,"159225"
"4490","1118854","INDEPENDENCE BSHRS","2003","OWENSBORO",286379,"393023"
"4491","1118948","COMMONWEALTH BSHRS","2003","LOUISVILLE",402773,"542940"
"4492","1118966","PIKE BANCORP","2003","PITTSFIELD",107911,"162031"
"4493","1119075","HARDEMAN COUNTY INVESTMENT","2003","JACKSON",170335,"250087"
"4494","1119244","BOYLE BANCORP","2003","DANVILLE",205708,"327631"
"4495","1119271","LINN HC","2003","LINN",121622,"186166"
"4496","1119329","BOOTHEEL BANCORP","2003","POPLAR BLUFF",107546,"187578"
"4497","1119347","JACKSON FINANCIAL CORPORATION","2003","MAYFIELD",85180,"146366"
"4498","1119365","SPRINGFIELD BSHRS","2003","SPRINGFIELD",112200,"190786"
"4499","1119383","FIRST PARAGOULD BSHRS","2003","PARAGOULD",304731,"441140"
"4500","1119404","FIRST BRECKINRIDGE BSHRS","2003","IRVINGTON",291394,"523819"
"4501","1119495","MONTGOMERY BC","2003","SIKESTON",484221,"589854"
"4502","1119525","WASHCO BSHRS","2003","POTOSI",89198,"152085"
"4503","1119628","NEW ERA BC","2003","FREDERICKTOWN",148434,"215917"
"4504","1119794","U S BC","2003","MINNEAPOLIS",119668000,"189286000"
"4505","1120754","WELLS FARGO & CO","2003","SAN FRANCISCO",289597000,"387798000"
"4506","1121229","DACOTAH BKS","2003","ABERDEEN",694216,"976053"
"4507","1121733","S&C BANCO","2003","NEW RICHMOND",244053,"352766"
"4508","1121779","MICHIGAN FC","2003","MINNEAPOLIS",297824,"780262"
"4509","1121788","FIDELITY CORP","2003","BURKE",99193,"215969"
"4510","1121966","CITIZENS BSHRS OF HUTCHINSON","2003","HUTCHINSON",84809,"162059"
"4511","1121993","GUARANTY DEVELOPMENT CO","2003","LIVINGSTON",245296,"311637"
"4512","1122057","JORGENSON HC","2003","KENMARE",164510,"239253"
"4513","1122075","INTER-MOUNTAIN BC","2003","BOZEMAN",226307,"405134"
"4514","1122084","CITIZENS DEV CO","2003","BILLINGS",271028,"413603"
"4515","1122123","CHRISTEN GROUP","2003","HURON",495737,"717532"
"4516","1122422","NORTHEAST SECURITIES CORP","2003","MINNEAPOLIS",219173,"285628"
"4517","1122851","EASTWOOD FC","2003","ROCHESTER",170434,"242229"
"4518","1123072","FISHBACK FC","2003","BROOKINGS",592878,"799700"
"4519","1123111","ZUMBROTA AGY","2003","ZUMBROTA",95014,"152164"
"4520","1123193","MARQUETTE FNCL CO","2003","MINNEAPOLIS",717001,"1199006"
"4521","1123223","WESTERN ST AGY","2003","DEVILS LAKE",205196,"251410"
"4522","1123401","FIRST SLEEPY EYE BC","2003","SIOUX FALLS",134320,"254947"
"4523","1123410","STERLING FNCL GROUP","2003","ROCHESTER",207167,"287585"
"4524","1123652","NORTHERN MI CORP","2003","ESCANABA",121552,"158015"
"4525","1123670","FIRST INTRST BANCSYSTEM","2003","BILLINGS",2554242,"3877340"
"4526","1123876","FIRST BEMIDJI HC","2003","BEMIDJI",177822,"349180"
"4527","1123885","FARMERS ST CORP","2003","MANKATO",269976,"408627"
"4528","1123915","KLEIN FNCL","2003","CHASKA",686048,"1098075"
"4529","1123933","MACKINAC FC","2003","MANISTIQUE",297846,"422539"
"4530","1124024","PEOPLES BSHRS","2003","MORA",99124,"165489"
"4531","1124060","SOUTH DAKOTA BSHRS","2003","PIERRE",333122,"432421"
"4532","1124163","BOSSHARD BANCO","2003","LACROSSE",186152,"282036"
"4533","1124257","SECURITY ST BHC","2003","FARGO",194027,"246877"
"4534","1124538","CHARTER 95 CORP","2003","SAINT PAUL",255065,"337875"
"4535","1124613","PARK RAPIDS BSHRS","2003","PARK RAPIDS",110913,"162412"
"4536","1124659","HIGHLAND BSHRS","2003","SAINT MICHAEL",213790,"361737"
"4537","1124770","OSCEOLA BC","2003","OSCEOLA",225269,"272572"
"4538","1124789","SECURITY BSHRS CO","2003","GLENCOE",184503,"307587"
"4539","1124891","WESTERN BSHRS","2003","SAINT PAUL",260616,"314953"
"4540","1124921","YELLOWSTONE HC","2003","COLUMBUS",196739,"285029"
"4541","1125030","CHOICE FNCL HOLD","2003","GRAFTON",181209,"223706"
"4542","1125085","TYSAN CORP","2003","MINNEAPOLIS",197048,"282053"
"4543","1125227","ROCKY MOUNTAIN BC","2003","BILLINGS",265427,"369398"
"4544","1125236","BANKFIRST CORP","2003","SIOUX FALLS",446465,"738803"
"4545","1125245","WILCOX BSHRS","2003","GRAND RAPIDS",105487,"243560"
"4546","1125357","FIRST NAT FS","2003","ELK RIVER",269541,"402361"
"4547","1125580","MIDWEST BK GROUP","2003","DETROIT LAKES",151731,"174488"
"4548","1125740","HOPKINS FC","2003","MITCHELL",247639,"368932"
"4549","1125777","EXCEL BC","2003","MINNEAPOLIS",386722,"428356"
"4550","1125843","COMMUNITY BANC CORP SHEBOYGAN","2003","SHEBOYGAN",257506,"333429"
"4551","1126028","BANCMIDWEST CORP","2003","SAINT PAUL",279540,"343881"
"4552","1126037","FINLAYSON BSHRS","2003","FINLAYSON",221441,"257668"
"4553","1126046","STOCKMAN FC","2003","MILES CITY",637420,"926179"
"4554","1126121","DAIRY ST BC","2003","RICE LAKE",169401,"348356"
"4555","1126149","CROSSTOWN HC","2003","BLAINE",153018,"204787"
"4556","1126318","WALKER BAN CO","2003","WALKER",209198,"294898"
"4557","1126354","MINNEHAHA BSHRS","2003","SIOUX FALLS",602472,"950000"
"4558","1126475","ANCHOR BC","2003","WAYZATA",657373,"964697"
"4559","1126729","STARION BC","2003","BISMARCK",260129,"385240"
"4560","1126868","RAMSEY FC","2003","DEVILS LAKE",103694,"148512"
"4561","1127146","ALLIANCE FS","2003","SAINT PAUL",415769,"499730"
"4562","1127294","CAPITOL BC","2003","BRITTON",333987,"501996"
"4563","1127324","MCLEOD BSHRS","2003","SHOREWOOD",149766,"321006"
"4564","1127650","WESTBRAND","2003","MINOT",152429,"322122"
"4565","1127913","DUKE FNCL GROUP","2003","MINNEAPOLIS",334123,"485682"
"4566","1128040","FIRST FC","2003","ARTHUR",125902,"157231"
"4567","1128134","FORSTROM BC","2003","CLARA CITY",165280,"228340"
"4568","1128228","CHEROKEE BSHRS","2003","SAINT PAUL",177188,"244209"
"4569","1128358","FRANDSEN FC","2003","ARDEN HILLS",527581,"885780"
"4570","1128460","BANCOMMUNITY SVC CORP","2003","SAINT PETER",144093,"230225"
"4571","1128497","SECURITY BSHRS","2003","IRON RIVER",84610,"128230"
"4572","1128527","PROFINIUM FNCL HOLD","2003","FAIRMONT",141452,"192642"
"4573","1128581","VERMILLION BSHRS","2003","VERMILLION",191616,"284367"
"4574","1128769","MERCHANTS FNCL GROUP","2003","WINONA",408828,"624734"
"4575","1129029","BAKKEN SECURITIES","2003","SAINT LOUIS PARK",140277,"211502"
"4576","1129382","POPULAR","2003","SAN JUAN",22659000,"36421000"
"4577","1129430","COMMUNITY BSHRS","2003","BLOUNTSVILLE",320988,"558555"
"4578","1129467","EASTERN MI FC","2003","CROSWELL",177044,"231797"
"4579","1129515","FIVE FLAGS BK","2003","PENSACOLA",30619,"183781"
"4580","1129533","AUBURN NBC","2003","AUBURN",257092,"590282"
"4581","1129618","LIZTON FC","2003","LIZTON",111200,"194293"
"4582","1129681","CONTINENTAL BC","2003","MIAMI",137103,"198480"
"4583","1129823","SOUTHERN NB","2003","FORT WALTON BEACH",210958,"351656"
"4584","1129869","SCB BC","2003","DECATUR",105284,"209798"
"4585","1129887","NORTHERN EMPIRE BSHRS","2003","SANTA ROSA",741156,"848226"
"4586","1130089","FACTORY POINT BC","2003","MANCHESTER CENTER",193967,"303800"
"4587","1130098","ALPINE BC","2003","BELVIDERE",445590,"729967"
"4588","1130164","DEMOTTE BC","2003","DEMOTTE",159844,"249021"
"4589","1130249","CAMDEN NAT CORP","2003","CAMDEN",966855,"1370363"
"4590","1130548","LIBERTY FNCL SVC","2003","NEW ORLEANS",119086,"295248"
"4591","1130584","RCB HC","2003","CLAREMORE",266822,"658642"
"4592","1130696","FNB FNCL SVC CORP","2003","GREENSBORO",582974,"780926"
"4593","1130780","FBOP CORP","2003","OAK PARK",7938995,"11493569"
"4594","1130829","AUSTIN COLONY","2003","LAKE JACKSON",23122,"202034"
"4595","1130865","SUFFOLK BC","2003","RIVERHEAD",837451,"1323776"
"4596","1130904","QUEENSBOROUGH CO","2003","LOUISVILLE",366213,"472675"
"4597","1130931","CORTLAND BC","2003","CORTLAND",189262,"438392"
"4598","1131077","CITIZENS BSHRS","2003","BATESVILLE",263144,"432252"
"4599","1131376","MARION CTY BSHRS","2003","HAMILTON",119008,"215377"
"4600","1131451","REPUBLIC FC","2003","WICHITA",239898,"279837"
"4601","1131488","COMMUNITY FC","2003","EDGEWOOD",141208,"203794"
"4602","1131497","CORNERSTONE BSHRS","2003","CHATTANOOGA",157290,"200905"
"4603","1131518","COLONIAL BC","2003","AURORA",105997,"164182"
"4604","1131527","CARLSBAD BC","2003","CARLSBAD",71094,"178052"
"4605","1131602","DEVON BC","2003","CHICAGO",164686,"255923"
"4606","1131611","CROSS CTY BSHRS","2003","WYNNE",108147,"161757"
"4607","1131666","SULPHUR SPRINGS BSHRS","2003","SULPHUR SPRINGS",115807,"191184"
"4608","1131750","HIGHLANDS BSHRS","2003","PETERSBURG",226635,"301168"
"4609","1131787","SUNTRUST BK","2003","ATLANTA",86284381,"125393153"
"4610","1131853","AMCORP FNCL","2003","ARDMORE",93285,"164095"
"4611","1131899","AMTEX BSHRS","2003","ORANGE",85517,"192707"
"4612","1132104","FIRST SOUTH BC","2003","LEXINGTON",839936,"1089590"
"4613","1132122","COLUMBIAN FC","2003","OVERLAND PARK",183501,"214826"
"4614","1132159","FIRST NAT CORP","2003","WYNNE",129954,"184925"
"4615","1132243","RED RIVER BC","2003","GAINESVILLE",112051,"235932"
"4616","1132298","PEOPLES BANCTRUST CO","2003","SELMA",461842,"778739"
"4617","1132382","BSJ BSHRS","2003","SAINT JOSEPH",107637,"196259"
"4618","1132391","SOUTHWEST VA BSHRS","2003","MARION",178383,"316461"
"4619","1132403","SOUTHWEST BSHRS","2003","CHATOM",147919,"233197"
"4620","1132449","RBS CITIZENS FNCL GRP","2003","PROVIDENCE",43764093,"77707015"
"4621","1132654","INTEGRA BK CORP","2003","EVANSVILLE",1699930,"2958294"
"4622","1132672","FIRST UNITED CORP","2003","OAKLAND",792026,"1108241"
"4623","1132757","PENN BSHRS","2003","PENNSVILLE",59756,"162450"
"4624","1132766","JBC BSHRS","2003","JASPER",122200,"252278"
"4625","1132896","FIRST CMNTY FNCL CORP","2003","MIFFLINTOWN",142418,"222503"
"4626","1133008","FIRST BERNE FC","2003","BERNE",251745,"373865"
"4627","1133165","EVANGELINE BSHRS","2003","VILLE PLATTE",199681,"407565"
"4628","1133174","PEOPLES FC","2003","BILOXI",297923,"575435"
"4629","1133259","LOGAN CTY BSHRS","2003","LOGAN",101614,"175535"
"4630","1133277","GREEN BSHRS","2003","GREENEVILLE",955771,"1108522"
"4631","1133286","BANCFIRST CORP","2003","OKLAHOMA CITY",1947223,"2921339"
"4632","1133437","SCBT FNCL CORP","2003","COLUMBIA",951106,"1197692"
"4633","1133455","MID-MO BSHRS","2003","SPRINGFIELD",287245,"392787"
"4634","1133473","FNB UNITED CORP","2003","ASHEBORO",551913,"773245"
"4635","1133491","FNB BSHRS","2003","BAR HARBOR",162214,"219572"
"4636","1133503","CANANDAIGUA NAT CORP","2003","CANANDAIGUA",602246,"907775"
"4637","1133530","UNION BSHRS OF BENTON","2003","BENTON",68929,"221675"
"4638","1133594","CHEMUNG FC","2003","ELMIRA",390346,"747209"
"4639","1133615","DENTEL BC","2003","VICTOR",121449,"210124"
"4640","1133660","WINONA BANC HC","2003","WINONA",145002,"233087"
"4641","1133781","AMERICAN BC","2003","DICKINSON",246913,"374520"
"4642","1133848","TRIVOLI BC","2003","TRIVOLI",164880,"264359"
"4643","1133932","FIRST BC","2003","DAMARISCOTTA",399877,"567670"
"4644","1134014","COMMUNITY BKR","2003","FORT WORTH",233418,"329466"
"4645","1134023","GREATER CMNTY BC","2003","TOTOWA",523799,"753125"
"4646","1134041","FIRST BSHRS OF THE SE","2003","ALMA",181358,"209666"
"4647","1134050","NASHVILLE HC","2003","NASHVILLE",118175,"183371"
"4648","1134069","FCN BANC CORP","2003","BROOKVILLE",134546,"239386"
"4649","1134078","FIRST INDEP INV GRP","2003","VANCOUVER",307812,"750089"
"4650","1134108","CNB CORP","2003","CONWAY",362034,"600507"
"4651","1134322","FIRSTBANK CORP","2003","ALMA",639434,"776319"
"4652","1134359","SAINT MARTIN BSHRS","2003","SAINT MARTINVILLE",101197,"160286"
"4653","1134498","INWOOD BSHRS","2003","DALLAS",629775,"869814"
"4654","1134500","SUTTON BSHRS","2003","ATTICA",163442,"235148"
"4655","1134564","FIRST INDEPENDENCE CORP","2003","DETROIT",52478,"152005"
"4656","1134630","FARMERS & MRCH BC","2003","ARCHBOLD",487772,"705703"
"4657","1134685","GEORGE MASON BSHRS","2003","FAIRFAX",1809344,"2913675"
"4658","1134694","ATBANCORP","2003","DUBUQUE",494733,"728768"
"4659","1134836","UNION NAT BC","2003","BARBOURVILLE",136973,"176302"
"4660","1134845","FIRST NBC","2003","MISSOULA",158055,"218094"
"4661","1134911","WGNB CORP","2003","CARROLLTON",296044,"393216"
"4662","1135002","BANCTENN CORP","2003","KINGSPORT",333423,"417914"
"4663","1135048","WATFORD CITY BSHRS","2003","WATFORD CITY",445873,"610267"
"4664","1135114","CITIZENS BC OF NEW ULM","2003","NEW ULM",126526,"201459"
"4665","1135356","FIRST NAT TALLADEGA CORP","2003","TALLADEGA",106504,"246979"
"4666","1135374","SECURITY BC TN","2003","HALLS",161356,"339116"
"4667","1135404","FIRST WATERLOO BSHRS","2003","WATERLOO",145065,"271929"
"4668","1135413","MAGNOLIA BKG CORP","2003","MAGNOLIA",219485,"417657"
"4669","1135422","CNB CORP","2003","CHEBOYGAN",143485,"254406"
"4670","1135468","DELTA INV CO CAYMAN","2003","GEORGE TOWN",170050,"474121"
"4671","1135516","UNITED BC","2003","ANN ARBOR",446820,"609773"
"4672","1135598","STOCKMENS BC","2003","KINGMAN",403651,"775617"
"4673","1135600","REPUBLIC BC","2003","OWOSSO",4292874,"5353688"
"4674","1135646","CLAIBORNE HC","2003","TAZEWELL",159507,"276926"
"4675","1135682","CROSBY BSHRS","2003","CROSBY",86670,"154210"
"4676","1135691","PILOT POINT BC","2003","PILOT POINT",113779,"217525"
"4677","1135767","FIRST POLK BSHRS","2003","CEDARTOWN",90875,"147237"
"4678","1135824","EMPRISE FC","2003","WICHITA",610296,"811564"
"4679","1135909","EAST TX BSHRS","2003","LIVINGSTON",163720,"398611"
"4680","1135972","MERCANTIL COMMERCEBANK HC","2003","CORAL GABLES",1614371,"3167751"
"4681","1136009","UNITED BSHRS","2003","COLUMBUS GROVE",292220,"498395"
"4682","1136139","VIST FNCL CORP","2003","WYOMISSING",358762,"622252"
"4683","1136214","MIDDLEBURY NAT CORP","2003","MIDDLEBURY",123948,"178879"
"4684","1136269","AMERICAN BC OF OK","2003","EDMOND",205096,"257566"
"4685","1136287","HCB FC","2003","HASTINGS",135943,"237839"
"4686","1136531","GREATER BAY BC","2003","MINNEAPOLIS",4528074,"7657105"
"4687","1136540","NORTH SHORE FC","2003","DULUTH",115750,"160755"
"4688","1136577","MACON BANCTRUST","2003","LAFAYETTE",97785,"211456"
"4689","1136595","ALTRUST FS","2003","CULLMAN",185000,"279293"
"4690","1136661","OCEAN BSHRS","2003","MIAMI",3295254,"4297212"
"4691","1136670","RIVERSIDE BKG CO","2003","FORT PIERCE",1304264,"2243278"
"4692","1136689","MIDSOUTH BC","2003","DOTHAN",111217,"188067"
"4693","1136803","INDEPENDENT BC","2003","ROCKLAND",1579060,"2436755"
"4694","1136933","FREEDOM BC","2003","LINDSTROM",154908,"207687"
"4695","1137006","GASSAWAY BSHRS","2003","GASSAWAY",82503,"166263"
"4696","1137015","WASHINGTON/WILKES HC","2003","WASHINGTON",100660,"225669"
"4697","1137042","MIFFLINBURG BC","2003","MIFFLINBURG",133642,"271749"
"4698","1137109","KAW VALLEY BC","2003","TOPEKA",199825,"346090"
"4699","1137211","SILVERTON FNCL SVC","2003","ATLANTA",764566,"1484471"
"4700","1137248","BIG LAKE FC","2003","OKEECHOBEE",164759,"235614"
"4701","1137426","FMB OF SC BSHRS","2003","HOLLY HILL",104999,"192491"
"4702","1137453","FORESIGHT FNCL GRP","2003","ROCKFORD",357833,"506088"
"4703","1137462","FORBES FIRST FNCL CORP","2003","SAINT LOUIS",210963,"329824"
"4704","1137529","FIRST NAT BK CORP","2003","CLOVERDALE",157566,"213354"
"4705","1137538","WICHITA FALLS BSHRS","2003","WICHITA FALLS",113357,"147547"
"4706","1137592","WAYNE BC","2003","WOOSTER",470829,"826326"
"4707","1137770","WOODFOREST FNCL GROUP","2003","THE WOODLANDS",866459,"1353287"
"4708","1137798","BANK CALUMET","2003","HAMMOND",629258,"1098206"
"4709","1137828","FNS BSHRS","2003","SCOTTSBORO",93079,"297995"
"4710","1137864","FIDELITY BSHRS","2003","EDINA",245055,"338541"
"4711","1137958","INTERNATIONAL BC OF MIAMI","2003","CORAL GABLES",676156,"1046533"
"4712","1137985","NATIONAL BSHRS CORP","2003","ORRVILLE",188660,"301249"
"4713","1138012","BANCTRUST FNCL GRP","2003","MOBILE",719769,"1076900"
"4714","1138049","HPK FC","2003","CHICAGO",105312,"306848"
"4715","1138106","NEW TRIPOLI BC","2003","NEW TRIPOLI",102811,"220031"
"4716","1138188","FIRST AMER BC","2003","ATHENS",106110,"231731"
"4717","1138197","ANDERSON BSHRS","2003","MULLINS",148191,"220563"
"4718","1138393","WARREN CTY BSHRS","2003","WARRENTON",140080,"220872"
"4719","1138450","F&M FC","2003","CLARKSVILLE",358576,"426094"
"4720","1138517","YARDVILLE NAT BC","2003","HAMILTON",1443354,"2429765"
"4721","1138535","INTERCHANGE FNCL SVC CORP","2003","SADDLE BROOK",796581,"1385872"
"4722","1138610","AMBANK HOLD","2003","DAVENPORT",251330,"443064"
"4723","1138786","CS BSHRS","2003","CHILLICOTHE",111837,"166446"
"4724","1138795","TEAM FNCL","2003","PAOLA",348095,"649316"
"4725","1138861","STATE BC","2003","NEW HYDE PARK",711216,"1441155"
"4726","1138919","MONTECITO BC","2003","SANTA BARBARA",345591,"563055"
"4727","1138928","COMMUNITY BKR CORP","2003","MARION CENTER",111501,"187412"
"4728","1138955","CHAMPLAIN BK CORP","2003","WILLSBORO",68935,"149062"
"4729","1139103","DBA SUNRISE CMNTY BKS","2003","SAINT PAUL",225285,"272516"
"4730","1139176","DBT FINANCIAL CORP","2003","DEWITT",105644,"143800"
"4731","1139185","MID-WISCONSIN FNCL SVC","2003","MEDFORD",269436,"375225"
"4732","1139215","BANKERS BC","2003","SPRINGFIELD",125412,"426736"
"4733","1139242","SUN BC NJ","2003","VINELAND",1382079,"2597320"
"4734","1139260","TEXASBANC HOLD CO","2003","WEATHERFORD",1018170,"1265465"
"4735","1139279","NBT BC","2003","NORWICH",2639976,"4046885"
"4736","1139297","CHOICEONE FS","2003","SPARTA",163077,"214824"
"4737","1139345","TRI-CTY FNCL GRP","2003","MENDOTA",166478,"269829"
"4738","1139354","FIRST KS BSHRS","2003","HUTCHINSON",182962,"451837"
"4739","1139363","MANHATTAN BC","2003","MANHATTAN",323809,"403767"
"4740","1139466","SALIN BSHRS","2003","INDIANAPOLIS",807562,"944705"
"4741","1139505","MARBANC FC","2003","MARKLE",154922,"205560"
"4742","1139532","CIB MARINE BSHRS","2003","WAUKESHA",2410083,"3275979"
"4743","1139541","PEOPLES FNCL SVC CORP","2003","HALLSTEAD",235467,"371798"
"4744","1139617","D G BC","2003","DOWNERS GROVE",172656,"218302"
